Screen Name,Follower Count,Total Tweets,Type
JButing,102470,3066,Celebrity
SusanHillUC,220,445,Expert
DanaW_Studios,27,12,Layman
meirajmm,126,140,Expert
LabRandolph,647,184,Expert
JeremyrBecker,169,348,Expert
OcasioSandra2,0,0,Layman
FireEyeU,802,528,Expert
VikneshVanan,165,166,Expert
Bittersweet5122,472,1188,Expert
spellthemr,61,132,Layman
FutureTrans,1679,1681,Celebrity
autumnroses23,172,19977,Expert
j262byuu,43,18,Layman
Looisencio,518,3432,Expert
NicoleNugentPhD,3405,12662,Celebrity
RichardCDalton2,2,1,Layman
sanjitpsingh,798,452,Expert
sbarzowski,406,1418,Expert
RheaMendiratta,77,320,Layman
eatmorekael,55,44,Layman
sharronteach,262,153,Expert
workstationvn,62,26,Layman
tjasgg,183,1005,Expert
JStone2299,90,216,Layman
slstater,30,21,Layman
richardson_zoie,45,3,Layman
anneebarias,76,2242,Layman
ctcoccia3,92,520,Layman
SusanBowen9,27,32,Layman
VikaRagland92,213,143,Expert
Rints4Hockey,213,4013,Expert
Mrd0rUJXxmG8y9C,0,1,Layman
FunkeAmy,11,14,Layman
BranksomeHallA,516,591,Expert
Lilulu6611,13,121,Layman
AngieMallery,96,188,Layman
vitamin_RD,2,5,Layman
meganelizruss,10,5,Layman
kevintshine,946,1262,Expert
momeyerSPT,128,52,Expert
BRobby39,9,50,Layman
tamonji,25,946,Layman
pawanLine,82,137,Layman
marthavalenta,1775,23606,Celebrity
thebax1,184,1443,Expert
SarahJCremin,149,69,Expert
DuBachasaurus,12,20,Layman
pchamal,440,2234,Expert
stephkbrewer,92,32,Layman
JTuckerDO,71,94,Layman
El_zia,24,78,Layman
NovakKeisha,67,133,Layman
BTarzian,1,0,Layman
Fletcher_C_NYC,106,1,Expert
elcinun,179,429,Expert
Sixgun_Attorney,96,1660,Layman
DavidAaronRosen,129,39,Expert
checkline3,49,37,Layman
ElleFreeMO,105,517,Expert
boshen81692924,1,16,Layman
DougRothman,210,9264,Expert
bpa_paul,178,1054,Expert
STLverif,259,334,Expert
Incubalr,238,224,Expert
CarolSente,81,284,Layman
dominickzarekb,61,95,Layman
FLOWSTL,94,57,Layman
atponche,105,1093,Expert
ALBERTALA1,106,0,Expert
ConnerAshPC1,14,376,Layman
angelaliangyy,1,1,Layman
biyomut,123,108,Expert
jameshlown,48,917,Layman
srisophia,5,10,Layman
HealthcareCld,63,554,Layman
tionnagerm,406,709,Expert
MaryLouMeier,93,2889,Layman
Jon_Oshinsky,113,503,Expert
ags22,4,7,Layman
alexkwabena,139,423,Expert
datageek77,5,32,Layman
Rodert47,44,111,Layman
ShelleyDeFord,71,703,Layman
JSteinerDillon,341,113,Expert
jtbrandt23,214,10016,Expert
kbeckstl,57,580,Layman
MJHoltzmanlab,73,40,Layman
HidenAnalytical,670,2818,Expert
StephBartels7,4,1,Layman
ShangqiZhou,0,18,Layman
MikeValor,136,1746,Expert
kjones60102,9,5,Layman
nneeruk,14,6,Layman
Curly_Joy,84,975,Layman
alanamheller,115,214,Expert
The_MeganKelly,99,32,Layman
AlanaMichelleHe,6,3,Layman
WUSTL_ENT,158,111,Expert
john_soucy,12,4,Layman
karenmacias779,0,1194,Layman
keepingitblaank,8,30,Layman
Netrality,357,374,Expert
SamuelM13258846,17,5,Layman
RobDuhart,415,267,Expert
Sik186,315,1864,Expert
NIMRTanga,1182,7735,Celebrity
JerryLwande,310,110,Expert
johnson86979293,5,3,Layman
mark_coppola_,848,841,Expert
MdSchallen,25,11,Layman
cagoodman7,27,126,Layman
AshZant,6,2,Layman
justin_miranda2,45,759,Layman
runtongding,26,21,Layman
KelleyBrooklynn,907,4324,Expert
Woody_WongE,515,3183,Expert
AmirRam29798693,122,2,Expert
IvanovaMariyaVe,232,1225,Expert
dmcghee03,28,82,Layman
Altair_EDU,581,420,Expert
Emerita2007,17,3,Layman
ThatGalAmbiB,10,25,Layman
FutureCon2019,337,460,Expert
ACaaroncampbell,162,1700,Expert
whatshekeeps,45,128,Layman
center_lima,23,86,Layman
SalveAdmissions,664,1971,Expert
baffled_cat,6,19,Layman
anoop2542,342,30715,Expert
bioyangxue,78,37,Layman
DebraLPajak,0,16,Layman
kuto81795278,2,1,Layman
KevinForMO89,439,597,Expert
mandyhope78,65,16,Layman
SwindleReilly,38,83,Layman
Jackey56252154,1,7,Layman
magz930,160,4204,Expert
silentasthegra1,0,0,Layman
WUSTLPulmonary,111,98,Expert
LungDocMama,231,2593,Expert
_JavierVentura_,160,3732,Expert
kpoles,110,582,Expert
Catheri90883655,2,0,Layman
ameliahope72,13,45,Layman
bo123,87,70,Layman
arjkulshreshtha,157,569,Expert
sukiwanser,32,302,Layman
mattress_mike,63,951,Layman
katyal_biren,0,0,Layman
drew_mclaughlin,75,84,Layman
fridley_deanna,38,204,Layman
gosportsw,98,35,Layman
AlainSir,83,99,Layman
fanfunfacts,184,2788,Expert
Kmschu71,14,7,Layman
MengyangLi3,0,0,Layman
YanaseTakako,0,0,Layman
stanev_milen,3,27,Layman
pinkbubblegum23,0,0,Layman
Wei_rose7,0,0,Layman
MBesterman,2017,51575,Celebrity
JillBeishir,698,687,Expert
loucade,50,4705,Layman
cjmstl22,1,1,Layman
klaorden,67,60,Layman
EnvyEddy,1740,28305,Celebrity
candace_counts,38,15,Layman
Acree_WU,59,79,Layman
ejacobs1972,14,15,Layman
USconsortium,211,488,Expert
Stllurch,17,60,Layman
ErinCapri,112,650,Expert
bidemi_yinka,1,2,Layman
LucyCalero,8,0,Layman
charliesuzannah,726,6872,Expert
stankdonis,84,547,Layman
PLOSPathogens,23929,7198,Celebrity
JABLab3,72,57,Layman
pHlyLab_SJSU,113,90,Expert
RobynAHusa,22,18,Layman
davidsrusk,46,5,Layman
thatpanda_g,51,39,Layman
LatonyaYarbro,647,7595,Expert
JingjieYeo,265,647,Expert
RandieBernstein,1,3,Layman
kahini_shah,48,2,Layman
AnitaRuff,124,672,Expert
gabecrowe23,148,112,Expert
GastineauConnor,88,565,Layman
foodsafety4u,918,972,Expert
Yuekang3,1,0,Layman
tracilove14,41,91,Layman
suzie7458,122,480,Expert
AttafiSara,19,57,Layman
milchaa26,10,12,Layman
ConfuciusWebU,35,39,Layman
MCGotYourBack,21,32,Layman
SayaleePotdar,151,206,Expert
becauza,517,3835,Expert
kasyed11,6528,15215,Celebrity
JamesGamesCorp,392,102,Expert
vspillman3,90,136,Layman
andynewm,10,39,Layman
Muzhda65536619,1,0,Layman
SongWQ_187,16,7,Layman
KathyNW,32,0,Layman
JenniferSacher,126,63,Expert
20MiguelMendez,22,683,Layman
Elewis_swim,15,61,Layman
timcat78,32,54,Layman
ChairmanF85,72,15983,Layman
soyama_yuko,1,0,Layman
tad_ogorzalek,40,135,Layman
s_i_r_h_c,60,117,Layman
MSFHQ,652,13645,Expert
YukoSoyama,1,0,Layman
OverlandPartner,1420,3735,Celebrity
TheIrak,682,1682,Expert
limor_golan,21,1,Layman
zachhalawa,3,0,Layman
TJSmith1991,1,0,Layman
WyteMike50cal,724,4786,Expert
ashleymarie1985,126,345,Expert
AmandaMRudge,21,13,Layman
NealWorland,11,703,Layman
Si_The_Pie132,89,22,Layman
AymanAlharbai,54,178,Layman
drkeziacoleman,11,15,Layman
CatieKnoverek,158,178,Expert
DaniTabakovic,1,4,Layman
Annamayil1,0,0,Layman
HRHSPostGrad,260,796,Expert
jcbatemanjr,99,7765,Layman
JodieMannFans,109,810,Expert
msbarnes6,14,104,Layman
rootbeerphoto,682,16010,Expert
TeresaCornacch1,183,175,Expert
LifeSpanMedicin,791,20881,Expert
annefarrell,217,410,Expert
jfray69,13,32,Layman
archifyco,28,746,Layman
Oceane90486016,7,6,Layman
jimdycus1,48,32,Layman
ashleahea,125,2659,Expert
evanevanevan_,86,3646,Layman
BoehmRodger,51,601,Layman
RecruiterAlliD,1527,4129,Celebrity
manguibiri,155,186,Expert
arielkrav,105,68,Expert
Irenelectora,358,2948,Expert
nick_a_greco,207,163,Expert
JCAD2018,3,2,Layman
richardkaiser44,89,0,Layman
5bhVGtN6K6Oqu7Z,4,26,Layman
TaycanPorsche,230,35,Expert
JBendabenda,136,46,Expert
PettynEducated,79,46,Layman
calparise,11,0,Layman
sherylshade,711,1769,Expert
OLUWAROTIMISUN,544,51,Expert
LErrisson,11,8,Layman
ChiselNail,22,145,Layman
DrAPearson,512,3393,Expert
ukrafteats,145,225,Expert
laurengianna8,95,94,Layman
clune_md,60,25,Layman
AdbPersonal,64,656,Layman
DanielB18263640,2,0,Layman
JacobRoeglin,260,13567,Expert
vettasoccerdome,43,129,Layman
mathsmith314,294,1107,Expert
summermusic64,7,346,Layman
headt_centre,44,34,Layman
smartdiststl,4,0,Layman
bonnon789,20,74,Layman
AmyAn32812442,0,0,Layman
AllegraSpeidel,35,295,Layman
g_cross12,7,8,Layman
jbessnorm,4,4,Layman
realLenville,414,170,Expert
candicesteward,68,138,Layman
QWPhotography,119,57,Expert
Kuali,1571,2088,Celebrity
yasminamejai,13,103,Layman
TruForensics,3030,11739,Celebrity
txuriblan,100,353,Expert
AnnaCumberland7,1,0,Layman
ejoana,54919,14700,Celebrity
OrgYoga,42,7,Layman
raimondo3john,101,98,Expert
thessmarshall,37,52,Layman
KaurTejbeer,62,307,Layman
MelanieByrkit,5,5,Layman
PureMissouri,54,82,Layman
emknott7,425,11708,Expert
cheeseshack_stl,2920,1574,Celebrity
bermar01,349,555,Expert
DobbsEyrlene,323,1546,Expert
RDHendrix,680,1904,Expert
InigoSpalt,28,104,Layman
a_maxwell93,179,78,Expert
whitsgoldner,52,1,Layman
nuriamariach,361,8341,Expert
hazywillow02,29,849,Layman
Nano_Fertilizer,45,29,Layman
farnumk,5,0,Layman
InsideGeotab,732,457,Expert
ComNzppzn,6,135,Layman
ZSolomon10,11,0,Layman
microlitagent1,386,12816,Expert
yourdonapp,420,883,Expert
Jenniferaew1973,25,69,Layman
SIUeAquatics,50,94,Layman
SLU_LLC,41,165,Layman
KyallstarBB,452,217,Expert
charley_herman,233,1881,Expert
AlanaHornstein,3,1,Layman
LuvnlightCreek,464,6362,Expert
Ting2changTing,34,96,Layman
leilichn,1,4,Layman
j_erler,152,413,Expert
excelcentermo,53,14,Layman
PremierMopBroom,1080,420,Celebrity
Ram98371363,3,450,Layman
ArchGrants,10103,4919,Celebrity
ForestGEO,1443,661,Celebrity
chulita6us,210,1940,Expert
darmie_drey,239,84,Expert
dcgerard7,107,3320,Expert
dachuckles,93,953,Layman
MatthewWallace4,40,25,Layman
nlpPati,380,3810,Expert
wfryer,40422,102786,Celebrity
carolinamottin,46,237,Layman
GOsodipe,19,1,Layman
westurner,268,9735,Expert
MannayumR,6,3,Layman
Angelrae2002,53,971,Layman
KDH219,156,343,Expert
chrissydixon22,29,61,Layman
vis_c,775,6269,Expert
SheilaRRich1,3,0,Layman
DrMikeRuiz,548,2435,Expert
nomorenana,39,1896,Layman
FelsheimJenny,1,0,Layman
mani2009it,5,36,Layman
lennonc,123,73,Expert
cap_grad,1,17,Layman
brzhockey,2,1,Layman
KaylaSchemel04,22,116,Layman
InMyWor40161937,458,2711,Expert
KREGINA89,154,678,Expert
hannahleerich,24,164,Layman
WestmontFutbol,741,1963,Expert
keyx9y,55,7575,Layman
Molinete17,12,895,Layman
alweimin,325,868,Expert
cjgosline,5,10,Layman
HanleyBeth,27,38,Layman
NulleyThomas,95,261,Layman
maebMO,15,105,Layman
jill_a_kaiser,6,13,Layman
BridgeBread,207,311,Expert
gbz92,257,15634,Expert
SZintheLab,7,0,Layman
Stephanie_Malia,806,2326,Expert
SnehaChawla2,14,8,Layman
alex_vit1228,29,15,Layman
kimbuchannon,493,353,Expert
SFCSLIM116,623,4288,Expert
stevedewitt59,47,672,Layman
KevalAmin105,580,6746,Expert
Zadara,2346,6997,Celebrity
temejulu,623,11816,Expert
newamericanrt,539,157,Expert
ericarhodes,132560,2160,Celebrity
Melissa11614058,154,23,Expert
anonymouswhy2,0,2,Layman
galdamezmerio,114,144,Expert
racerx150,1207,5440,Celebrity
cynfeliciano,1282,249,Celebrity
ChromaSTL,130,95,Expert
jaimieshaka,26,23,Layman
DesireeMW,17,55,Layman
TPTravels,1581,16500,Celebrity
silroa1577,9,46,Layman
Eddie90177446,403,3,Expert
BastosJaques,75,11602,Layman
GalerieLelongNY,6046,4274,Celebrity
durang77,1596,2548,Celebrity
SSMHealth,6609,8576,Celebrity
Kanzi99,14,713,Layman
AFASWashU,201,98,Expert
CalSchoonover,914,47661,Expert
adarshumangtiwa,17,44,Layman
chacker41,1511,20557,Celebrity
LULibServices,514,3534,Expert
EinoShagwell,123,1630,Expert
SpikesHolloway,54,167,Layman
Peter29714807,1,1286,Layman
Martha4MO,2529,6468,Celebrity
YiliangChen2,16,2,Layman
lpolarpid,0,0,Layman
katedaniel72,171,3099,Expert
StIgnatius15,1,13,Layman
JenniferPearl18,8,0,Layman
BStriiker,22,215,Layman
ceojy37,11,131,Layman
JohnNosta,57351,99752,Celebrity
followvidyanand,63,2,Layman
WeiyiXu2,0,0,Layman
HewenJiang,1,3,Layman
Faaraa77,90,4261,Layman
Bgeorge89,50,1701,Layman
AustinLMatlock2,15,7,Layman
GloriaGeSong,12,30,Layman
playhouse_plaza,42,143,Layman
Hannah_Tennant,718,4464,Expert
TheArtBeacon,246,622,Expert
ShivaenAhuja,122,234,Expert
jtreiner,72,19,Layman
ctatsumi,111,2470,Expert
Ghazal_Azadi,8,3,Layman
TArvark,2,1,Layman
QWang31767027,1,0,Layman
AlexcesB,95,17,Layman
SeevixMS,501,268,Expert
Segura09757035,6,12,Layman
b_rosie4741,39,39,Layman
seohelal734,247,4226,Expert
paulauskiwich,23,114,Layman
Sarah1455,11,36,Layman
lesleyalayne,9,17,Layman
bttb23319464,20,178,Layman
UKGingernuts,17,181,Layman
ineedmoreboots,7,155,Layman
RRosenstack,5,3,Layman
MarshmallowGi15,3,57,Layman
BradCarson,9908,46820,Celebrity
EricStisser,75,81,Layman
mabadov,9,302,Layman
TarunenduSingh,317,1307,Expert
AdamDKlimek,4,0,Layman
Hasan_Alwaf,222,311,Expert
JVotteler,5,0,Layman
AnaMariaAZ04,959,2800,Expert
Chief_Hollis,309,430,Expert
AnasMostefaoui,166,264,Expert
theOGJenH,8,53,Layman
Roundro39157875,64,1148,Layman
FLSAdmissions,1042,2372,Celebrity
neutrino_energy,334,590,Expert
AlexanderMosier,24,110,Layman
Abdulkh71646117,160,1256,Expert
Jillybean113,402,6285,Expert
crosspotent,496,7272,Expert
OrquidarioF,4,18,Layman
TurboVote,4740,2694,Celebrity
alyssaarene,364,13208,Expert
Evermilion,39,56,Layman
Shantpibe,12,291,Layman
SMIEConsulting,122,1138,Expert
4przybyls,7,0,Layman
whoisyourbroker,83,205,Layman
NSaberAprender,483,67,Expert
shamiah_n,1309,5228,Celebrity
GIEPatWilliams,134,219,Expert
goofypigtail,91,51,Layman
Alexis_Nugent,115,816,Expert
1MamaKiss,55,266,Layman
Ha_Phuong_Nam,36,1,Layman
KimBussard3,69,133,Layman
happymom888,1,0,Layman
cf1996224,1,0,Layman
Noelie83,6,12,Layman
Emilywh52492740,9,7,Layman
suesilver2,1,1,Layman
zhangjunjie1108,7,14,Layman
TarazonaDr,64,62,Layman
sandy_zimmer,13,1,Layman
mfriedmannn,149,333,Expert
ACHResearch,165,172,Expert
SHS_Counseling_,85,431,Layman
cnpryor01,191,526,Expert
cordellinst,33,30,Layman
LoggheMD,18664,32397,Celebrity
AKUGlobal,25766,2402,Celebrity
_Gaziza_,118,142,Expert
SaraTheIceBerg,739,3791,Expert
conwaytom84,9,4,Layman
SarahConoyer,120,159,Expert
RefvikSamantha,206,565,Expert
LemuelNonMD,166,80,Expert
kericherick1,52,668,Layman
lewis_wanyeki,41,6,Layman
BennieAjr66,513,647,Expert
AG_Advocate,1259,1275,Celebrity
quincy23837877,32,1,Layman
twistaaa,12,4,Layman
OwensGroupStl,27,30,Layman
dan_erman,17,1,Layman
PPTInc,1573,324,Celebrity
jdelga12,972,4330,Expert
molly_kuhs,26,11,Layman
K12MTIS,16,26,Layman
Spectacle_Mag,812,660,Expert
Julia46237682,0,0,Layman
byamikes,1408,1488,Celebrity
LKusak,55,21,Layman
leymakh,51,165,Layman
sreeja327,13,11,Layman
SachseMarie,12,1,Layman
jojorettig,142,896,Expert
_itsmebrandy,1,5,Layman
thekejemon,118,389,Expert
cervicalspinemd,111,26,Expert
lyndaccox,2,0,Layman
megunderwood,48,68,Layman
FaronIpox,40,21,Layman
hotelignaciostl,1077,615,Celebrity
_ay9,42,2342,Layman
julie24x7,52,138,Layman
CarlyWh93285565,9,28,Layman
Lingareddyk143,26,7,Layman
JLMLarmore,3,12,Layman
TeachFiredUp_,109,187,Expert
the_gleneth,4,1,Layman
idrdeb,22,63,Layman
wbparkinson,1,4,Layman
rgbrenner,304,274,Expert
LAZLOJULES,241,1044,Expert
sirfan133,13,15,Layman
marshallhowell3,171,745,Expert
SherriBranaman,24,40,Layman
sakalengwe,18,227,Layman
JosephBurclaff,59,18,Layman
ryanadavis22,7,5,Layman
RCSIAWS,534,157,Expert
djsafu,23,72,Layman
NatashaBilkey,355,8060,Expert
danlozo,204,95,Expert
RbR272,35,66,Layman
samanthaglund,202,701,Expert
tammybloedorn,12,94,Layman
bencade48,596,6121,Expert
ILprairiewind,259,3398,Expert
globalintelops,12,32,Layman
smallxichunchun,195,89,Expert
Vadizzle_,246,1914,Expert
Jethvaprashant,67,170,Layman
PASCHSGuidance,17,82,Layman
AnAstronautGirl,1590,68971,Celebrity
BreenaShreeves,72,37,Layman
TheRealWebCAPE,35,50,Layman
Fowordee,763,253,Expert
KL2_WUSM,61,62,Layman
jaeger_natalia,12,3,Layman
tomnomm_tom,5,3,Layman
Mania04196779,32,8,Layman
MYSCHOOLDOLL1,372,171,Expert
OfficeCoffeeCAN,116,82,Expert
A_a679,479,8238,Expert
Horushuman,9,241,Layman
Dds4cepJohn,4,33,Layman
_AlJazi,762,15010,Expert
MuhammadAbidKh3,1,5,Layman
chrisleah25,4,13,Layman
ChiraAngela,217,344,Expert
SandraMcAllist4,146,202,Expert
Ahamdan16,59,132,Layman
classic55501679,1,32380,Layman
IrisKuo8,240,124,Expert
TomConw86109528,1,2,Layman
Peter53313515,11,15,Layman
EngageState,15779,10997,Celebrity
FUSFoundation,1172,2056,Celebrity
caviejones,4,1,Layman
veedotveedot,3,3,Layman
MrityunjayaDub1,13,164,Layman
camwake,20,8,Layman
MinnaVakeva,745,1855,Expert
RonAAustin4,1890,360,Celebrity
A_Zhu_,6,9,Layman
kaycerenae,238,10624,Expert
Naardavid,21,97,Layman
KFishmanWeaver,321,873,Expert
palomino_mc,21,589,Layman
AmRel_SLU,91,7,Layman
christeeny513,744,723,Expert
JackCao82663329,14,1,Layman
RaymondCano20,0,0,Layman
Meaghan_Creed,2527,1582,Celebrity
bxOoeWXLPXPeFfW,12,43,Layman
TracyChappell19,12,0,Layman
ayodeleelugbaju,108,25,Expert
USFDiversity,919,1022,Expert
SandyBolton,51,640,Layman
StLouisValve,8,2,Layman
jaredvgoodman,74,60,Layman
juitermark,57,180,Layman
kaitlyn1024,13,23,Layman
CounselorsPHS,913,5143,Expert
pnsmiley27,19,40,Layman
LetsMoveSTL,429,2105,Expert
springlake09,17,114,Layman
andrewkroymann,99,1456,Layman
bb_projects,230,1220,Expert
zackploch,260,201,Expert
LeslieRoettger,7,2,Layman
LMSWrite,40,31,Layman
tomsuzuki9,0,0,Layman
ed_pursuit,22,3,Layman
raymondmmyersiv,279,3436,Expert
tatsuya_kid,16,1609,Layman
jackiseley,13,9,Layman
mollyhoudeshell,328,4852,Expert
NikTuker,2,171,Layman
m_ishn,1,8,Layman
life_of_tedd,59,329,Layman
WyattKuda,7,3,Layman
graziano_holly,9,2,Layman
MsBiglow,0,1,Layman
ksmccloskey,43,448,Layman
AreejAlsafwan,9,1447,Layman
VarunDevraj2,0,0,Layman
TheSeraphinium,36,166,Layman
ericaji3,0,0,Layman
swheelerstl,127,2339,Expert
SuleimanOsmanm1,3,7,Layman
FredHOlsen,84,508,Layman
Arcullous,214,284,Expert
FeehanJonathan,4,6,Layman
meljhawk,1152,1668,Celebrity
brenton_hannah,9,255,Layman
lauriemandell,118,828,Expert
DewolfJami,5,1,Layman
AAPRINCESS,17,156,Layman
jtopiwala1,0,0,Layman
jeff_bloedorn,228,123,Expert
GeorgesPaula,73,28,Layman
jhardy_32,863,726,Expert
mmansour_md,189,396,Expert
Yuaner12,0,0,Layman
AWidjajaAdhi,4,106,Layman
Brittanypesce,77,51,Layman
AAH2100,92,3478,Layman
CravenPartners,3300,2137,Celebrity
imuhjenie,113,48,Expert
ChrisRo517,23,227,Layman
OwenNottman,9,0,Layman
fadelalkilani,93,671,Layman
DangoldsIsTaken,3,1,Layman
ChuqiaoWang2,3,91,Layman
10_merlo,514,4937,Expert
singhuist1,636,714,Expert
JamelKDonnor,152,1971,Expert
DigCastle,58,70,Layman
madisunadams,14,45,Layman
bruno_sinopoli,19,18,Layman
sjabeyta,30,10,Layman
ChalmersDDSPhD,768,1459,Expert
danny_andreev,9,13,Layman
pdrev,7,163,Layman
HenryStPierre1,142,36,Expert
robkinger91,1060,993,Celebrity
lauriefurman,4,0,Layman
narmstro,190,427,Expert
RobKDewolf,38,1190,Layman
acropolistech,180,975,Expert
sabatrauma,128,77,Expert
SSkulborstad,15,2,Layman
samfox_MFA_IVC,511,59,Expert
IlleSteigerwald,0,0,Layman
kemuofficial,506,405,Expert
KhyatiKosaraju,8,0,Layman
TobiasS61319231,162,77,Expert
saboor84892931,22,149,Layman
_ashtonphoto_,1,15,Layman
CongJIANG_,0,0,Layman
KlingsandThings,520,1083,Expert
RachGoldB,33,65,Layman
patriciabarco,31,172,Layman
robjgallo,126,56,Expert
dnordmark9,5,2,Layman
mdai007,3,4,Layman
MRXDHRA,361,5874,Expert
hamdahalfaraidy,26,495,Layman
genexstl,12,211,Layman
CedarMidwest,25,186,Layman
cmhsr_wustl,189,76,Expert
DaveBoucher10,11,0,Layman
aassddffgg566,58,77,Layman
AtHomeInSTL,3293,16334,Celebrity
AshHoustenOTD,21,8,Layman
campscai,8,72,Layman
mygeniustest,73451,5197,Celebrity
caseymaytonKW,103,123,Expert
BayerUS,45674,6517,Celebrity
priteeshah10,4,5,Layman
shuizhuyu123456,119,6,Expert
aliceherrm,5,1,Layman
Renee_C_Scott,10,10,Layman
CATSTL3,22,138,Layman
zhang_gretchen,2,0,Layman
Painaustralia,5547,4087,Celebrity
JJDunn6,709,29,Expert
robbucks40,11,32,Layman
iamkristonb,558,18924,Expert
Mediasite,2171,9139,Celebrity
MOState_ResLife,1697,1356,Celebrity
CyrusJOBrien,386,1923,Expert
leprogrammer,27,40,Layman
aditijshi,130,61,Expert
RyanNeilArnold,664,5170,Expert
zhou_aria,3,1,Layman
kelly_shank,119,1417,Expert
Homeschoogle,2119,12365,Celebrity
moko_58,282,19506,Expert
BBPulmDoc,517,592,Expert
DrArnone,957,5236,Expert
ashley_maempa,26,681,Layman
JosePer32429050,26,29,Layman
ejhullverson,33,21,Layman
morganracheld,403,23036,Expert
EUbiera_NYC,1062,4157,Celebrity
holagabymartin,140,69,Expert
RachanaBorkar1,57,57,Layman
AutoPlazaCDJR,61,409,Layman
Bialosky_Arch,1004,867,Celebrity
AutoPlazaFordFr,66,202,Layman
mikepipkinii,18,506,Layman
njsaelim,56,13,Layman
ArhamSidique,540,564,Expert
TruthFreedomUS,404,69,Expert
WackedOutStL,16,343,Layman
NeurosurgeryCNS,16356,4111,Celebrity
CPAinStL,4260,16631,Celebrity
CardHard11in11,377,10538,Expert
veruperiodista1,110,647,Expert
sher78834951,0,0,Layman
DiWu66085386,0,4,Layman
carrmars,48,697,Layman
bioinfo2018,576,957,Expert
aivanboone,11,9,Layman
isabellekyle20,74,117,Layman
willc668,2,2,Layman
bethmacmasters,80,1215,Layman
danbalser,940,1367,Expert
rayraj6,73,1465,Layman
JuliaBartin,2,1,Layman
virginmikeshard,38,93,Layman
GuiseGrace,1,0,Layman
KAKIIKA,0,24,Layman
zerguinea31,11,17,Layman
Hamza_kahlow,57,21,Layman
NguynTh20597742,8,8,Layman
drgmiranda,1106,2640,Celebrity
isha_deol,5,0,Layman
anup290,55,463,Layman
Tasbeeh_Othman,14,1,Layman
jen_everhart,127,427,Expert
lh3455,69,411,Layman
TamFalsh,14,135,Layman
MARCUSSTRAYMOND,12,5,Layman
sanelekhaya,77,21,Layman
Lynne0716,3,25,Layman
IanFSimpson,2202,12295,Celebrity
spj234,1,480,Layman
TheBLTripp,618,1857,Expert
richnorth128,25,3,Layman
stevenharris931,3,0,Layman
villa_umberto,13,15,Layman
chels_pete,649,3088,Expert
mkt4edu,46,125,Layman
evhemphill,981,12084,Expert
nhtompa,5,2,Layman
JohnJayCollege,15519,15592,Celebrity
ToddDecker18,0,0,Layman
RLeeBradshaw,1122,349,Celebrity
DoItTueth,86,2123,Layman
tntreat66,16,97,Layman
AutoPlazaFordSt,98,113,Layman
AutoPlazaFord,81,473,Layman
MNotexie,24,47,Layman
dagammerman,0,0,Layman
AmDiabetesSTL,770,837,Expert
anuragini,80,0,Layman
msumanju,4,1,Layman
danimalDJH,10,1,Layman
AmyServidio,17,33,Layman
jkf73,3,0,Layman
jrkstl,72,254,Layman
DReinhardtFL,59,338,Layman
Farman55266796,1,0,Layman
jjacobsonruby,30,370,Layman
a_attya,1,3,Layman
Santosh85931286,415,9,Expert
umarayyaz12,141,3,Expert
akelle01_amy,14,103,Layman
VTK65f1EuJnynsd,2,1,Layman
oishisanyal,112,10,Expert
mli7343,1,0,Layman
swimminglatest,729,730,Expert
helloworldpaper,144,1225,Expert
NCWITAIC,3509,3736,Celebrity
citygirlpz,2,2,Layman
caitlynnbohanon,261,645,Expert
Phil_Rubin,3258,3117,Celebrity
swolfsanchez,203,401,Expert
jess_hay22,337,1572,Expert
Georgiabinning2,3,0,Layman
VictorP78294507,11,208,Layman
JackrelLab,76,16,Layman
alleighkaat,295,11198,Expert
StlSueZQ,2,1,Layman
jimroth88,172,2935,Expert
joshuaedowning,759,5101,Expert
PHKayigire,268,1514,Expert
Nollyblack_tv,80,138,Layman
IchigoMikuS,28,9086,Layman
ADAM84321,14,111,Layman
BJUmn85,3,536,Layman
DylanMiks,1,1,Layman
CollOrduna,314,2375,Expert
poo_eddy,0,4,Layman
blumbergnyc,3,3,Layman
freeusapower,1164,17112,Celebrity
GAO_Eddie,18,0,Layman
sedatonak,45,2693,Layman
kayj7176,3,3,Layman
Wang_PubHealth,88,103,Layman
tonysansone3,48,13,Layman
SharonYvonneWor,54,857,Layman
pushkar215,113,692,Expert
JoshBlumenshine,96,1306,Layman
abeaudoin93,105,1187,Expert
1905sinancan,16,99,Layman
UTMB_SCOA,500,2890,Expert
thecollegeroar,55,188,Layman
iclothaviation,2797,22107,Celebrity
SunshineNowIt,1,0,Layman
dwgorg,141,230,Expert
goaldrvcounsel,359,453,Expert
SiddThukral,25,15,Layman
